PERMNO,date,SHRCD,EXCHCD,PERMCO,DLPRC,DLRET,RET,SHROUT
89468,2004-07-29,73,2,37493,,,0.002278,4800
89468,2004-07-30,73,2,37493,,,0.011721,4200
89468,2004-08-02,73,2,37493,,,0.001299,4200
89468,2004-08-03,73,2,37493,,,0.004030,4200
89468,2004-08-04,73,2,37493,,,0.000472,4200
89468,2004-08-05,73,2,37493,,,0.002832,4200
89468,2004-08-06,73,2,37493,,,0.016826,4200
89468,2004-08-09,73,2,37493,,,-0.003471,4200
89468,2004-08-10,73,2,37493,,,-0.003600,4200
89468,2004-08-11,73,2,37493,,,0.004312,4200
89468,2004-08-12,73,2,37493,,,0.002089,4200
89468,2004-08-13,73,2,37493,,,0.003242,4200
89468,2004-08-16,73,2,37493,,,-0.003463,4200
89468,2004-08-17,73,2,37493,,,0.005675,4200
89468,2004-08-18,73,2,37493,,,-0.004791,4200
89468,2004-08-19,73,2,37493,,,0.002384,4200
89468,2004-08-20,73,2,37493,,,-0.000924,4200
89468,2004-08-23,73,2,37493,,,-0.005778,4200
89468,2004-08-24,73,2,37493,,,0.000581,4200
89468,2004-08-25,73,2,37493,,,0.003485,4200
89468,2004-08-26,73,2,37493,,,0.005672,4200
89468,2004-08-27,73,2,37493,,,-0.000691,4200
89468,2004-08-30,73,2,37493,,,0.004722,4200
89468,2004-08-31,73,2,37493,,,0.006190,4500
89468,2004-09-01,73,2,37493,,,0.001027,4500
89468,2004-09-02,73,2,37493,,,-0.009827,4500
89468,2004-09-03,73,2,37493,,,0.000115,4500
89468,2004-09-07,73,2,37493,,,-0.001039,4500
89468,2004-09-08,73,2,37493,,,0.008433,4500
89468,2004-09-09,73,2,37493,,,-0.003780,4500
89468,2004-09-10,73,2,37493,,,0.001495,4500
89468,2004-09-13,73,2,37493,,,0.004363,4500
89468,2004-09-14,73,2,37493,,,0.001029,4500
89468,2004-09-15,73,2,37493,,,-0.002284,4500
89468,2004-09-16,73,2,37493,,,0.011331,4500
89468,2004-09-17,73,2,37493,,,-0.004980,4500
89468,2004-09-20,73,2,37493,,,0.006597,4500
89468,2004-09-21,73,2,37493,,,0.002938,4500
89468,2004-09-22,73,2,37493,,,0.010365,4500
89468,2004-09-23,73,2,37493,,,-0.004014,4500
89468,2004-09-24,73,2,37493,,,0.001232,4500
89468,2004-09-27,73,2,37493,,,0.004361,4500
89468,2004-09-28,73,2,37493,,,-0.004008,4500
89468,2004-09-29,73,2,37493,,,-0.009725,4500
89468,2004-09-30,73,2,37493,,,-0.003838,4000
89468,2004-10-01,73,2,37493,,,-0.004977,4000
89468,2004-10-04,73,2,37493,,,0.001487,4000
89468,2004-10-05,73,2,37493,,,0.000000,4000
89468,2004-10-06,73,2,37493,,,-0.004567,4000
89468,2004-10-07,73,2,37493,,,-0.004359,4000
89468,2004-10-08,73,2,37493,,,0.013249,4000
89468,2004-10-11,73,2,37493,,,0.001023,4000
89468,2004-10-12,73,2,37493,,,0.002272,4000
89468,2004-10-13,73,2,37493,,,0.003626,4000
89468,2004-10-14,73,2,37493,,,0.004743,4000
89468,2004-10-15,73,2,37493,,,-0.003484,4000
89468,2004-10-18,73,2,37493,,,0.000451,4000
89468,2004-10-19,73,2,37493,,,0.002593,4000
89468,2004-10-20,73,2,37493,,,0.006859,4000
89468,2004-10-21,73,2,37493,,,0.000670,4000
89468,2004-10-22,73,2,37493,,,0.002343,4000
89468,2004-10-25,73,2,37493,,,0.000779,4000
89468,2004-10-26,73,2,37493,,,-0.003004,4000
89468,2004-10-27,73,2,37493,,,-0.009819,4000
89468,2004-10-28,73,2,37493,,,0.003268,4000
89468,2004-10-29,73,2,37493,,,0.004605,4000
89468,2004-11-01,73,2,37493,,,-0.006192,4000
89468,2004-11-02,73,2,37493,,,0.001469,4000
89468,2004-11-03,73,2,37493,,,0.000451,4000
89468,2004-11-04,73,2,37493,,,0.001015,4000
89468,2004-11-05,73,2,37493,,,-0.010926,4000
89468,2004-11-08,73,2,37493,,,-0.003530,4000
89468,2004-11-09,73,2,37493,,,-0.000571,4000
89468,2004-11-10,73,2,37493,,,-0.003774,4000
89468,2004-11-11,73,2,37493,,,-0.002181,4000
89468,2004-11-12,73,2,37493,,,0.010813,4000
89468,2004-11-15,73,2,37493,,,0.000910,4000
89468,2004-11-16,73,2,37493,,,0.000000,4000
89468,2004-11-17,73,2,37493,,,0.008528,4000
89468,2004-11-18,73,2,37493,,,0.003044,4000
89468,2004-11-19,73,2,37493,,,-0.007980,4000
89468,2004-11-22,73,2,37493,,,0.005212,4000
89468,2004-11-23,73,2,37493,,,0.001240,4000
89468,2004-11-24,73,2,37493,,,0.000000,4000
89468,2004-11-26,73,2,37493,,,-0.006529,4000
89468,2004-11-29,73,2,37493,,,-0.010652,4000
89468,2004-11-30,73,2,37493,,,-0.004238,5000
89468,2004-12-01,73,2,37493,,,-0.001558,5000
89468,2004-12-02,73,2,37493,,,-0.004049,5000
89468,2004-12-03,73,2,37493,,,0.015563,5000
89468,2004-12-06,73,2,37493,,,0.003431,5000
89468,2004-12-07,73,2,37493,,,0.001254,5000
89468,2004-12-08,73,2,37493,,,0.015595,5000
89468,2004-12-09,73,2,37493,,,-0.006613,5000
89468,2004-12-10,73,2,37493,,,0.002482,5000
89468,2004-12-13,73,2,37493,,,0.002138,5000
89468,2004-12-14,73,2,37493,,,0.003931,5000
89468,2004-12-15,73,2,37493,,,0.009061,5000
89468,2004-12-16,73,2,37493,,,-0.014745,5000
89468,2004-12-17,73,2,37493,,,-0.001350,5000
89468,2004-12-20,73,2,37493,,,0.001803,5000
89468,2004-12-21,73,2,37493,,,0.003037,5000
89468,2004-12-22,73,2,37493,,,-0.003364,5000
89468,2004-12-23,73,2,37493,,,-0.003263,5000
89468,2004-12-27,73,2,37493,,,-0.007789,5000
89468,2004-12-28,73,2,37493,,,-0.000796,5000
89468,2004-12-29,73,2,37493,,,-0.001025,5000
89468,2004-12-30,73,2,37493,,,0.006724,5000
89468,2004-12-31,73,2,37493,,,0.006284,6100
89468,2005-01-03,73,2,37493,,,0.002146,6100
89468,2005-01-04,73,2,37493,,,-0.010480,6100
89468,2005-01-05,73,2,37493,,,0.005352,6100
89468,2005-01-06,73,2,37493,,,0.000680,6100
89468,2005-01-07,73,2,37493,,,0.002264,6100
89468,2005-01-10,73,2,37493,,,0.001581,6100
89468,2005-01-11,73,2,37493,,,0.005864,6100
89468,2005-01-12,73,2,37493,,,0.001345,6100
89468,2005-01-13,73,2,37493,,,0.009628,6100
89468,2005-01-14,73,2,37493,,,-0.000111,6100
89468,2005-01-18,73,2,37493,,,0.003327,6100
89468,2005-01-19,73,2,37493,,,0.002874,6100
89468,2005-01-20,73,2,37493,,,0.001984,6100
89468,2005-01-21,73,2,37493,,,0.001100,6100
89468,2005-01-24,73,2,37493,,,0.004285,6100
89468,2005-01-25,73,2,37493,,,-0.009409,6100
89468,2005-01-26,73,2,37493,,,0.001878,6100
89468,2005-01-27,73,2,37493,,,-0.001874,6100
89468,2005-01-28,73,2,37493,,,0.010051,6100
89468,2005-01-31,73,2,37493,,,0.002843,5600
89468,2005-02-01,73,2,37493,,,-0.001585,5600
89468,2005-02-02,73,2,37493,,,0.002302,5600
89468,2005-02-03,73,2,37493,,,-0.000547,5600
89468,2005-02-04,73,2,37493,,,0.013898,5600
89468,2005-02-07,73,2,37493,,,0.007447,5600
89468,2005-02-08,73,2,37493,,,0.005678,5600
89468,2005-02-09,73,2,37493,,,0.002663,5600
89468,2005-02-10,73,2,37493,,,-0.013493,5600
89468,2005-02-11,73,2,37493,,,-0.000646,5600
89468,2005-02-14,73,2,37493,,,0.003125,5600
89468,2005-02-15,73,2,37493,,,-0.005049,5600
89468,2005-02-16,73,2,37493,,,-0.003779,5600
89468,2005-02-17,73,2,37493,,,-0.006287,5600
89468,2005-02-18,73,2,37493,,,-0.008944,5600
89468,2005-02-22,73,2,37493,,,-0.004402,5600
89468,2005-02-23,73,2,37493,,,0.003316,5600
89468,2005-02-24,73,2,37493,,,-0.002204,5600
89468,2005-02-25,73,2,37493,,,0.004859,5600
89468,2005-02-28,73,2,37493,,,-0.010769,6500
89468,2005-03-01,73,2,37493,,,-0.000307,6500
89468,2005-03-02,73,2,37493,,,-0.001338,6500
89468,2005-03-03,73,2,37493,,,-0.000558,6500
89468,2005-03-04,73,2,37493,,,0.010833,6500
89468,2005-03-07,73,2,37493,,,0.003977,6500
89468,2005-03-08,73,2,37493,,,-0.009464,6500
89468,2005-03-09,73,2,37493,,,-0.016332,6500
89468,2005-03-10,73,2,37493,,,0.006099,6500
89468,2005-03-11,73,2,37493,,,-0.007297,6500
89468,2005-03-14,73,2,37493,,,0.005993,6500
89468,2005-03-15,73,2,37493,,,-0.006295,6500
89468,2005-03-16,73,2,37493,,,0.006109,6500
89468,2005-03-17,73,2,37493,,,0.003261,6500
89468,2005-03-18,73,2,37493,,,-0.006276,6500
89468,2005-03-21,73,2,37493,,,-0.002819,6500
89468,2005-03-22,73,2,37493,,,-0.008482,6500
89468,2005-03-23,73,2,37493,,,0.004791,6500
89468,2005-03-24,73,2,37493,,,0.002043,6500
89468,2005-03-28,73,2,37493,,,-0.006118,6500
89468,2005-03-29,73,2,37493,,,0.005927,6500
89468,2005-03-30,73,2,37493,,,0.004986,6500
89468,2005-03-31,73,2,37493,,,0.007216,6900
89468,2005-04-01,73,2,37493,,,0.003358,6900
89468,2005-04-04,73,2,37493,,,-0.000224,6900
89468,2005-04-05,73,2,37493,,,-0.002576,6900
89468,2005-04-06,73,2,37493,,,0.003481,6900
89468,2005-04-07,73,2,37493,,,-0.008057,6900
89468,2005-04-08,73,2,37493,,,0.003497,6900
89468,2005-04-11,73,2,37493,,,0.005396,6900
89468,2005-04-12,73,2,37493,,,0.009281,6900
89468,2005-04-13,73,2,37493,,,-0.002437,6900
89468,2005-04-14,73,2,37493,,,-0.001555,6900
89468,2005-04-15,73,2,37493,,,0.013237,6900
89468,2005-04-18,73,2,37493,,,-0.000768,6900
89468,2005-04-19,73,2,37493,,,0.009668,6900
89468,2005-04-20,73,2,37493,,,-0.002503,6900
89468,2005-04-21,73,2,37493,,,-0.010472,6900
89468,2005-04-22,73,2,37493,,,0.008378,6900
89468,2005-04-25,73,2,37493,,,0.002952,6900
89468,2005-04-26,73,2,37493,,,-0.001526,6900
89468,2005-04-27,73,2,37493,,,0.003493,6900
89468,2005-04-28,73,2,37493,,,0.007398,6900
89468,2005-04-29,73,2,37493,,,-0.001728,7700
89468,2005-05-02,73,2,37493,,,-0.000216,7700
89468,2005-05-03,73,2,37493,,,0.002715,7700
89468,2005-05-04,73,2,37493,,,-0.008772,7700
89468,2005-05-05,73,2,37493,,,0.002294,7700
89468,2005-05-06,73,2,37493,,,-0.007412,7700
89468,2005-05-09,73,2,37493,,,0.000988,7700
89468,2005-05-10,73,2,37493,,,0.007131,7700
89468,2005-05-11,73,2,37493,,,0.003050,7700
89468,2005-05-12,73,2,37493,,,0.003910,7700
89468,2005-05-13,73,2,37493,,,0.003894,7700
89468,2005-05-16,73,2,37493,,,-0.001185,7700
89468,2005-05-17,73,2,37493,,,0.002805,7700
89468,2005-05-18,73,2,37493,,,0.006670,7700
89468,2005-05-19,73,2,37493,,,-0.002565,7700
89468,2005-05-20,73,2,37493,,,0.001179,7700
89468,2005-05-23,73,2,37493,,,0.007812,7700
89468,2005-05-24,73,2,37493,,,0.002761,7700
89468,2005-05-25,73,2,37493,,,-0.006989,7700
89468,2005-05-26,73,2,37493,,,-0.000320,7700
89468,2005-05-27,73,2,37493,,,0.001067,7700
89468,2005-05-31,73,2,37493,,,0.012362,5100
89468,2005-06-01,73,2,37493,,,0.012202,5100
89468,2005-06-02,73,2,37493,,,0.002401,5100
89468,2005-06-03,73,2,37493,,,-0.008226,5100
89468,2005-06-06,73,2,37493,,,0.005249,5100
89468,2005-06-07,73,2,37493,,,0.007937,5100
89468,2005-06-08,73,2,37493,,,-0.004766,5100
89468,2005-06-09,73,2,37493,,,-0.000833,5100
89468,2005-06-10,73,2,37493,,,-0.011254,5100
89468,2005-06-13,73,2,37493,,,-0.006007,5100
89468,2005-06-14,73,2,37493,,,-0.006573,5100
89468,2005-06-15,73,2,37493,,,0.001814,5100
89468,2005-06-16,73,2,37493,,,0.005007,5100
89468,2005-06-17,73,2,37493,,,-0.000106,5100
89468,2005-06-20,73,2,37493,,,-0.001696,5100
89468,2005-06-21,73,2,37493,,,0.007327,5100
89468,2005-06-22,73,2,37493,,,0.012123,5100
89468,2005-06-23,73,2,37493,,,-0.001042,5100
89468,2005-06-24,73,2,37493,,,0.005005,5100
89468,2005-06-27,73,2,37493,,,0.002697,5100
89468,2005-06-28,73,2,37493,,,-0.006829,5100
89468,2005-06-29,73,2,37493,,,-0.001563,5100
89468,2005-06-30,73,2,37493,,,0.008973,6500
89468,2005-07-01,73,2,37493,,,-0.012083,6500
89468,2005-07-05,73,2,37493,,,-0.009454,6500
89468,2005-07-06,73,2,37493,,,0.005514,6500
89468,2005-07-07,73,2,37493,,,0.002109,6500
89468,2005-07-08,73,2,37493,,,-0.004104,6500
89468,2005-07-11,73,2,37493,,,0.000000,6500
89468,2005-07-12,73,2,37493,,,-0.005601,6500
89468,2005-07-13,73,2,37493,,,-0.001488,6500
89468,2005-07-14,73,2,37493,,,-0.002554,6500
89468,2005-07-15,73,2,37493,,,0.002668,6500
89468,2005-07-18,73,2,37493,,,-0.007449,6500
89468,2005-07-19,73,2,37493,,,0.003538,6500
89468,2005-07-20,73,2,37493,,,0.005449,6500
89468,2005-07-21,73,2,37493,,,-0.013601,6500
89468,2005-07-22,73,2,37493,,,0.007756,6500
89468,2005-07-25,73,2,37493,,,-0.003634,6500
89468,2005-07-26,73,2,37493,,,0.001609,6500
89468,2005-07-27,73,2,37493,,,-0.001607,6500
89468,2005-07-28,73,2,37493,,,0.008905,6500
89468,2005-07-29,73,2,37493,,,-0.009889,9200
89468,2005-08-01,73,2,37493,,,-0.003705,9200
89468,2005-08-02,73,2,37493,,,-0.003246,9200
89468,2005-08-03,73,2,37493,,,0.004885,9200
89468,2005-08-04,73,2,37493,,,-0.002053,9200
89468,2005-08-05,73,2,37493,,,-0.007794,9200
89468,2005-08-08,73,2,37493,,,-0.001855,9200
89468,2005-08-09,73,2,37493,,,0.003716,9200
89468,2005-08-10,73,2,37493,,,-0.001089,9200
89468,2005-08-11,73,2,37493,,,0.006977,9200
89468,2005-08-12,73,2,37493,,,0.010176,9200
89468,2005-08-15,73,2,37493,,,-0.002572,9200
89468,2005-08-16,73,2,37493,,,0.006984,9200
89468,2005-08-17,73,2,37493,,,-0.006615,9200
89468,2005-08-18,73,2,37493,,,0.007411,9200
89468,2005-08-19,73,2,37493,,,-0.000107,9200
89468,2005-08-22,73,2,37493,,,-0.001066,9200
89468,2005-08-23,73,2,37493,,,0.004590,9200
89468,2005-08-24,73,2,37493,,,0.000956,9200
89468,2005-08-25,73,2,37493,,,0.003185,9200
89468,2005-08-26,73,2,37493,,,-0.000317,9200
89468,2005-08-29,73,2,37493,,,0.001270,9200
89468,2005-08-30,73,2,37493,,,0.006343,9200
89468,2005-08-31,73,2,37493,,,0.008404,6400
89468,2005-09-01,73,2,37493,,,-0.005998,6400
89468,2005-09-02,73,2,37493,,,0.000841,6400
89468,2005-09-06,73,2,37493,,,-0.007041,6400
89468,2005-09-07,73,2,37493,,,-0.009419,6400
89468,2005-09-08,73,2,37493,,,0.001068,6400
89468,2005-09-09,73,2,37493,,,0.003202,6400
89468,2005-09-12,73,2,37493,,,-0.006915,6400
89468,2005-09-13,73,2,37493,,,0.005249,6400
89468,2005-09-14,73,2,37493,,,-0.003836,6400
89468,2005-09-15,73,2,37493,,,-0.008237,6400
89468,2005-09-16,73,2,37493,,,-0.006580,6400
89468,2005-09-19,73,2,37493,,,0.002172,6400
89468,2005-09-20,73,2,37493,,,0.002600,6400
89468,2005-09-21,73,2,37493,,,0.009293,6400
89468,2005-09-22,73,2,37493,,,-0.000964,6400
89468,2005-09-23,73,2,37493,,,-0.007502,6400
89468,2005-09-26,73,2,37493,,,-0.004535,6400
89468,2005-09-27,73,2,37493,,,0.001410,6400
89468,2005-09-28,73,2,37493,,,0.006716,6400
89468,2005-09-29,73,2,37493,,,-0.004519,6400
89468,2005-09-30,73,2,37493,,,-0.003459,8300
89468,2005-10-03,73,2,37493,,,-0.007789,8300
89468,2005-10-04,73,2,37493,,,0.003292,8300
89468,2005-10-05,73,2,37493,,,0.004375,8300
89468,2005-10-06,73,2,37493,,,-0.003812,8300
89468,2005-10-07,73,2,37493,,,0.004045,8300
89468,2005-10-10,73,2,37493,,,-0.000653,8300
89468,2005-10-11,73,2,37493,,,-0.002070,8300
89468,2005-10-12,73,2,37493,,,-0.009717,8300
89468,2005-10-13,73,2,37493,,,-0.003638,8300
89468,2005-10-14,73,2,37493,,,-0.001549,8300
89468,2005-10-17,73,2,37493,,,-0.000222,8300
89468,2005-10-18,73,2,37493,,,0.001109,8300
89468,2005-10-19,73,2,37493,,,0.000443,8300
89468,2005-10-20,73,2,37493,,,0.002656,8300
89468,2005-10-21,73,2,37493,,,0.009273,8300
89468,2005-10-24,73,2,37493,,,-0.007765,8300
89468,2005-10-25,73,2,37493,,,-0.008598,8300
89468,2005-10-26,73,2,37493,,,-0.007338,8300
89468,2005-10-27,73,2,37493,,,0.003584,8300
89468,2005-10-28,73,2,37493,,,0.000112,8300
89468,2005-10-31,73,2,37493,,,0.001897,9900
89468,2005-11-01,73,2,37493,,,-0.001153,9900
89468,2005-11-02,73,2,37493,,,-0.004704,9900
89468,2005-11-03,73,2,37493,,,-0.006752,9900
89468,2005-11-04,73,2,37493,,,-0.001586,9900
89468,2005-11-07,73,2,37493,,,0.003404,9900
89468,2005-11-08,73,2,37493,,,0.009726,9900
89468,2005-11-09,73,2,37493,,,-0.010305,9900
89468,2005-11-10,73,2,37493,,,0.012223,9900
89468,2005-11-11,73,2,37493,,,0.000559,9900
89468,2005-11-14,73,2,37493,,,-0.007487,9900
89468,2005-11-15,73,2,37493,,,0.006530,9900
89468,2005-11-16,73,2,37493,,,0.010514,9900
89468,2005-11-17,73,2,37493,,,0.002435,9900
89468,2005-11-18,73,2,37493,,,-0.004638,9900
89468,2005-11-21,73,2,37493,,,0.002995,9900
89468,2005-11-22,73,2,37493,,,0.001327,9900
89468,2005-11-23,73,2,37493,,,-0.003866,9900
89468,2005-11-25,73,2,37493,,,0.003659,9900
89468,2005-11-28,73,2,37493,,,0.004972,9900
89468,2005-11-29,73,2,37493,,,-0.009455,9900
89468,2005-11-30,73,2,37493,,,-0.001110,11400
89468,2005-12-01,73,2,37493,,,-0.001554,11400
89468,2005-12-02,73,2,37493,,,0.000335,11400
89468,2005-12-05,73,2,37493,,,-0.004469,11400
89468,2005-12-06,73,2,37493,,,0.010213,11400
89468,2005-12-07,73,2,37493,,,-0.003777,11400
89468,2005-12-08,73,2,37493,,,0.006468,11400
89468,2005-12-09,73,2,37493,,,-0.007867,11400
89468,2005-12-12,73,2,37493,,,-0.001899,11400
89468,2005-12-13,73,2,37493,,,0.003692,11400
89468,2005-12-14,73,2,37493,,,0.010256,11400
89468,2005-12-15,73,2,37493,,,-0.002428,11400
89468,2005-12-16,73,2,37493,,,0.003319,11400
89468,2005-12-19,73,2,37493,,,0.000992,11400
89468,2005-12-20,73,2,37493,,,-0.001212,11400
89468,2005-12-21,73,2,37493,,,-0.001764,11400
89468,2005-12-22,73,2,37493,,,0.007954,11400
89468,2005-12-23,73,2,37493,,,0.006138,11400
89468,2005-12-27,73,2,37493,,,0.008170,11400
89468,2005-12-28,73,2,37493,,,-0.002782,11400
89468,2005-12-29,73,2,37493,,,0.002176,11400
89468,2005-12-30,73,2,37493,,,-0.002280,9100
89468,2006-01-03,73,2,37493,,,-0.001306,9100
89468,2006-01-04,73,2,37493,,,0.002397,9100
89468,2006-01-05,73,2,37493,,,-0.001196,9100
89468,2006-01-06,73,2,37493,,,-0.001850,9100
89468,2006-01-09,73,2,37493,,,0.000654,9100
89468,2006-01-10,73,2,37493,,,-0.008063,9100
89468,2006-01-11,73,2,37493,,,-0.001648,9100
89468,2006-01-12,73,2,37493,,,0.006711,9100
89468,2006-01-13,73,2,37493,,,0.005792,9100
89468,2006-01-17,73,2,37493,,,0.004455,9100
89468,2006-01-18,73,2,37493,,,-0.000325,9100
89468,2006-01-19,73,2,37493,,,-0.002922,9100
89468,2006-01-20,73,2,37493,,,0.002605,9100
89468,2006-01-23,73,2,37493,,,-0.000325,9100
89468,2006-01-24,73,2,37493,,,-0.004873,9100
89468,2006-01-25,73,2,37493,,,-0.010881,9100
89468,2006-01-26,73,2,37493,,,-0.004290,9100
89468,2006-01-27,73,2,37493,,,0.000000,9100
89468,2006-01-30,73,2,37493,,,-0.000994,9100
89468,2006-01-31,73,2,37493,,,0.002765,9500
89468,2006-02-01,73,2,37493,,,-0.003413,9500
89468,2006-02-02,73,2,37493,,,0.001888,9500
89468,2006-02-03,73,2,37493,,,0.007095,9500
89468,2006-02-06,73,2,37493,,,0.001981,9500
89468,2006-02-07,73,2,37493,,,-0.004724,9500
89468,2006-02-08,73,2,37493,,,-0.002318,9500
89468,2006-02-09,73,2,37493,,,0.004536,9500
89468,2006-02-10,73,2,37493,,,-0.005507,9500
89468,2006-02-13,73,2,37493,,,0.000111,9500
89468,2006-02-14,73,2,37493,,,-0.003543,9500
89468,2006-02-15,73,2,37493,,,0.002445,9500
89468,2006-02-16,73,2,37493,,,0.000222,9500
89468,2006-02-17,73,2,37493,,,0.007980,9500
89468,2006-02-21,73,2,37493,,,-0.001649,9500
89468,2006-02-22,73,2,37493,,,0.006828,9500
89468,2006-02-23,73,2,37493,,,-0.002516,9500
89468,2006-02-24,73,2,37493,,,-0.001535,9500
89468,2006-02-27,73,2,37493,,,-0.001647,9500
89468,2006-02-28,73,2,37493,,,0.004950,8600
89468,2006-03-01,73,2,37493,,,-0.006024,8600
89468,2006-03-02,73,2,37493,,,-0.006963,8600
89468,2006-03-03,73,2,37493,,,-0.005787,8600
89468,2006-03-06,73,2,37493,,,-0.008732,8600
89468,2006-03-07,73,2,37493,,,0.000678,8600
89468,2006-03-08,73,2,37493,,,-0.000339,8600
89468,2006-03-09,73,2,37493,,,0.000339,8600
89468,2006-03-10,73,2,37493,,,-0.003724,8600
89468,2006-03-13,73,2,37493,,,-0.000793,8600
89468,2006-03-14,73,2,37493,,,0.006689,8600
89468,2006-03-15,73,2,37493,,,-0.005405,8600
89468,2006-03-16,73,2,37493,,,0.009058,8600
89468,2006-03-17,73,2,37493,,,-0.003030,8600
89468,2006-03-20,73,2,37493,,,0.001576,8600
89468,2006-03-21,73,2,37493,,,-0.005169,8600
89468,2006-03-22,73,2,37493,,,0.002146,8600
89468,2006-03-23,73,2,37493,,,-0.003156,8600
89468,2006-03-24,73,2,37493,,,0.007350,8600
89468,2006-03-27,73,2,37493,,,-0.003704,8600
89468,2006-03-28,73,2,37493,,,-0.009351,8600
89468,2006-03-29,73,2,37493,,,-0.004777,8600
89468,2006-03-30,73,2,37493,,,-0.006971,8600
89468,2006-03-31,73,2,37493,,,-0.000345,11400
89468,2006-04-03,73,2,37493,,,0.000326,11400
89468,2006-04-04,73,2,37493,,,-0.001040,11400
89468,2006-04-05,73,2,37493,,,0.001388,11400
89468,2006-04-06,73,2,37493,,,-0.007621,11400
89468,2006-04-07,73,2,37493,,,-0.009774,11400
89468,2006-04-10,73,2,37493,,,0.001880,11400
89468,2006-04-11,73,2,37493,,,0.003519,11400
89468,2006-04-12,73,2,37493,,,-0.006078,11400
89468,2006-04-13,73,2,37493,,,-0.007055,11400
89468,2006-04-17,73,2,37493,,,0.003671,11400
89468,2006-04-18,73,2,37493,,,0.001770,11400
89468,2006-04-19,73,2,37493,,,-0.006125,11400
89468,2006-04-20,73,2,37493,,,-0.000830,11400
89468,2006-04-21,73,2,37493,,,0.005812,11400
89468,2006-04-24,73,2,37493,,,0.004009,11400
89468,2006-04-25,73,2,37493,,,-0.011863,11400
89468,2006-04-26,73,2,37493,,,-0.001664,11400
89468,2006-04-27,73,2,37493,,,0.001310,11400
89468,2006-04-28,73,2,37493,,,0.000713,13100
89468,2006-05-01,73,2,37493,,,-0.007489,13100
89468,2006-05-02,73,2,37493,,,0.002644,13100
89468,2006-05-03,73,2,37493,,,-0.002158,13100
89468,2006-05-04,73,2,37493,,,-0.001682,13100
89468,2006-05-05,73,2,37493,,,0.006017,13100
89468,2006-05-08,73,2,37493,,,0.000598,13100
89468,2006-05-09,73,2,37493,,,-0.000598,13100
89468,2006-05-10,73,2,37493,,,0.001794,13100
89468,2006-05-11,73,2,37493,,,-0.004896,13100
89468,2006-05-12,73,2,37493,,,-0.008279,13100
89468,2006-05-15,73,2,37493,,,0.003993,13100
89468,2006-05-16,73,2,37493,,,0.007472,13100
89468,2006-05-17,73,2,37493,,,-0.006220,13100
89468,2006-05-18,73,2,37493,,,0.013601,13100
89468,2006-05-19,73,2,37493,,,0.002613,13100
89468,2006-05-22,73,2,37493,,,0.002132,13100
89468,2006-05-23,73,2,37493,,,-0.000591,13100
89468,2006-05-24,73,2,37493,,,0.000473,13100
89468,2006-05-25,73,2,37493,,,-0.003901,13100
89468,2006-05-26,73,2,37493,,,-0.000712,13100
89468,2006-05-30,73,2,37493,,,-0.000475,13100
89468,2006-05-31,73,2,37493,,,-0.005940,13000
89468,2006-06-01,73,2,37493,,,0.004449,13000
89468,2006-06-02,73,2,37493,,,0.012902,13000
89468,2006-06-05,73,2,37493,,,-0.001297,13000
89468,2006-06-06,73,2,37493,,,0.004724,13000
89468,2006-06-07,73,2,37493,,,0.000235,13000
89468,2006-06-08,73,2,37493,,,0.001998,13000
89468,2006-06-09,73,2,37493,,,0.005277,13000
89468,2006-06-12,73,2,37493,,,0.000817,13000
89468,2006-06-13,73,2,37493,,,0.000699,13000
89468,2006-06-14,73,2,37493,,,-0.010017,13000
89468,2006-06-15,73,2,37493,,,-0.005765,13000
89468,2006-06-16,73,2,37493,,,-0.002249,13000
89468,2006-06-19,73,2,37493,,,-0.001423,13000
89468,2006-06-20,73,2,37493,,,-0.001663,13000
89468,2006-06-21,73,2,37493,,,0.000238,13000
89468,2006-06-22,73,2,37493,,,-0.005710,13000
89468,2006-06-23,73,2,37493,,,-0.002034,13000
89468,2006-06-26,73,2,37493,,,-0.001918,13000
89468,2006-06-27,73,2,37493,,,0.004924,13000
89468,2006-06-28,73,2,37493,,,-0.005259,13000
89468,2006-06-29,73,2,37493,,,0.003364,13000
89468,2006-06-30,73,2,37493,,,0.009699,15100
89468,2006-07-03,73,2,37493,,,-0.000988,15100
89468,2006-07-05,73,2,37493,,,-0.007985,15100
89468,2006-07-06,73,2,37493,,,0.006127,15100
89468,2006-07-07,73,2,37493,,,0.006448,15100
89468,2006-07-10,73,2,37493,,,0.000949,15100
89468,2006-07-11,73,2,37493,,,0.003200,15100
89468,2006-07-12,73,2,37493,,,0.000236,15100
89468,2006-07-13,73,2,37493,,,0.003898,15100
89468,2006-07-14,73,2,37493,,,0.000588,15100
89468,2006-07-17,73,2,37493,,,0.001529,15100
89468,2006-07-18,73,2,37493,,,-0.008571,15100
89468,2006-07-19,73,2,37493,,,0.009474,15100
89468,2006-07-20,73,2,37493,,,0.002933,15100
89468,2006-07-21,73,2,37493,,,-0.001872,15100
89468,2006-07-24,73,2,37493,,,-0.000586,15100
89468,2006-07-25,73,2,37493,,,-0.002932,15100
89468,2006-07-26,73,2,37493,,,0.003646,15100
89468,2006-07-27,73,2,37493,,,-0.001523,15100
